current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687185165903.0,0.0,4002.1196308515428,234445.16229669363,1122.3626779067467,10868.552746195763
2021,1,2930,1687185193663.0,0.0,11841.506427620086,605999.6163551668,3321.898338602357,28748.322309881598
2021,2,4418,1687185219128.0,0.0,22791.739289093326,1110729.8329482572,6524.236390490591,50400.25648564744
2021,3,5762,1687185258237.0,0.0,34898.64456269248,1739883.3569404713,10579.467311675871,73394.83912687328
2021,4,7250,1687185316580.0,0.0,48276.471748587384,2489615.197199719,15569.76861159824,97406.75491571911
2021,5,8690,1687185392475.0,0.0,64699.10282397842,3362574.349823665,22991.042418441888,128838.34310229507
2021,6,10178,1687185503679.0,0.0,82652.5880611633,4353804.712979327,31743.928066344164,166851.21288332413
2021,7,11618,1687185695987.0,0.0,276599.1185607247,5491060.111770506,119095.17930932566,211414.18465234782
2021,8,13106,1687185705687.0,0.0,502468.18067970796,6980086.360135556,238358.91246246407,257205.8100761715
2021,9,14594,1687185714149.0,0.0,760257.1228496362,8817732.146916693,389532.6062985347,304106.9480618451
2021,10,16034,1687185722032.0,0.0,1049921.5223743238,11000741.89098516,572572.8437393645,351455.08604751865
2021,11,17522,1687185731453.0,0.0,1400791.8588910429,14167594.33128344,815567.6572972261,1029140.3214501454
2021,12,18962,1687185753889.0,0.0,1756086.268089382,17435090.909234196,1059555.7389810018,1710941.770003357
2022,1,20450,1687185784996.0,0.0,2115914.4330039946,20803748.521308403,1304774.5291595648,2409467.500722932
2022,2,21938,1687185816021.0,0.0,2480826.7215548255,24268931.38511513,1551221.7429497351,3124751.474230804
2022,3,23282,1687185844570.0,0.0,2849813.498759176,27817267.477196004,1798772.0166264542,3854514.44259726
2022,4,24770,1687185875690.0,0.0,3223322.0523758517,31437956.90704325,2047553.7428681222,4601152.5909927795
2022,5,26210,1687185906950.0,0.0,3605467.134963202,35136046.46169881,2300477.098591169,5371074.899653969
2022,6,27698,1687185937699.0,0.0,3992556.7447834904,38896815.185894944,2555019.680333628,6162889.244538956
2022,7,29138,1687185976042.0,0.0,4563255.2393661095,42816629.95186593,2888418.8329719664,6975323.037860549
2022,8,30626,1687185985609.0,0.0,5167523.986078486,47032338.33242461,3255378.829893827,7788309.568543343
2022,9,32114,1687185993496.0,0.0,5805363.298533985,51541570.95391697,3655899.969296508,8601855.404373936
2022,10,33554,1687186001190.0,0.0,6476741.779798245,56342425.087431684,4089951.2195656183,9415913.942082528
2022,11,35042,1687186010741.0,0.0,7209635.670659808,62036243.584979385,4584266.430197697,10822216.02031687
2022,12,36482,1687186040583.0,0.0,7947268.006700676,67792029.67145632,5079773.614385293,12249876.762402533
2023,1,37970,1687186071088.0,0.0,8689558.828344017,73593635.27422643,5576533.962992152,13697980.31307311
