current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687185165888.0,0.0,4002.972412192903,234490.86417510727,1123.1735396867468,10927.306908595754
2021,1,2930,1687185193621.0,0.0,11843.808923889404,606020.2482063792,3324.087652712357,28841.560418681533
2021,2,4418,1687185219123.0,0.0,22789.228901400616,1110706.998308525,6525.728044874079,50431.176681632314
2021,3,5762,1687185258262.0,0.0,34881.24592296282,1739748.2547149968,10578.269042245372,73261.9237688231
2021,4,7250,1687185316580.0,0.0,48234.79790795879,2489346.2254807027,15565.355715814045,97098.20370326887
2021,5,8690,1687185392450.0,0.0,64609.30655718769,3362125.1465002415,22982.845986519456,128317.89888824707
2021,6,10178,1687185503676.0,0.0,82488.36555248666,4353179.925276409,31732.027057839736,166100.55621456815
2021,7,11618,1687185696002.0,0.0,276333.8267545235,5490061.306908123,119079.2929372428,210395.46721042861
2021,8,13106,1687185705768.0,0.0,502101.40102372546,6948352.346586517,238338.64632009523,255896.96112688907
2021,9,14594,1687185714142.0,0.0,759798.2016587168,8724957.566138333,389516.85084169806,302924.65489254927
2021,10,16034,1687185722033.0,0.0,1049372.7426942815,10816665.042684017,572563.7733589027,350498.6669621095
2021,11,17522,1687185731422.0,0.0,1396910.4024765266,13787346.738188393,812322.4537477887,953851.4785544914
2021,12,18962,1687185754004.0,0.0,1748763.6627831704,16854776.97754282,1053187.256736698,1571611.562853328
2022,1,20450,1687185785031.0,0.0,2104920.930785013,20014124.3238712,1295271.5339553133,2207360.0052945116
2022,2,21938,1687185816120.0,0.0,2465962.8337736125,23255533.2441207,1538563.8272019338,2861097.0099825882
2022,3,23282,1687185844246.0,0.0,2831023.001373348,26563295.895934436,1782949.5608898622,3531115.132293032
2022,4,24770,1687185875656.0,0.0,3200529.1021760516,29926082.300983083,2028543.1701678762,4218649.28771351
2022,5,26210,1687185906873.0,0.0,3578335.081790841,33365651.472807076,2278253.469867441,4927941.983135781
2022,6,27698,1687185937740.0,0.0,3960676.3687766464,36862125.58363288,2529561.494896073,5658465.500700711
2022,7,29138,1687185976100.0,0.0,4526218.332711398,40515426.139237985,2859705.1774548697,6408856.016546458
2022,8,30626,1687185985575.0,0.0,5125329.148785967,44462504.79706543,3223408.445357295,7159733.753150606
2022,9,32114,1687185993502.0,0.0,5758011.011918396,48701327.76265999,3620673.3856273727,7911148.698638204
2022,10,33554,1687186001197.0,0.0,6424231.702961517,53229771.268896036,4051468.1848548376,8663035.846085701
2022,11,35042,1687186010739.0,0.0,7151538.771035269,58640690.52043441,4542097.958297043,9998783.346305067
2022,12,36482,1687186040200.0,0.0,7883403.3488625,64114859.43822561,5033915.011105601,11355706.270034622
2023,1,37970,1687186071108.0,0.0,8619751.8581536,69640652.36302169,5526979.803609105,12731879.012292698
2023,2,39458,1687186101847.0,0.0,9361252.81889858,75205781.73367532,6021293.996339268,14127654.856244244
2023,3,40802,1687186129787.0,0.0,10107037.067839079,80794111.41990428,6516734.421359802,15540720.938301833
2023,4,42290,1687186160582.0,0.0,10857561.00914059,86385136.34585935,7013419.350699041,16973376.639097393
2023,5,43730,1687186190735.0,0.0,11616933.701795882,91985281.22864182,7514256.1576106,18431586.781711783
2023,6,45218,1687186221900.0,0.0,12381408.340286607,97597410.46704723,8016706.479559383,19911904.50965244
2023,7,46658,1687186260909.0,0.0,13326371.362507705,103354738.47464567,8598023.867631976,21413907.15568484
2023,8,48146,1687186270546.0,0.0,14304993.81770317,109357365.9757346,9212991.4428532,22916387.52719124
2023,9,49634,1687186278731.0,0.0,15317277.255496914,115603946.80947372,9861610.678673204,24419380.32141594
2023,10,51074,1687186286742.0,0.0,16363191.997944705,122093026.52378727,10543852.177968567,25922879.361453086
2023,11,52562,1687186296478.0,0.0,17465961.837112248,129320337.08760849,11281697.194449114,27912619.27815738
